Time_sec,CycleNo,PT01_MPa,T01[Treac]_℃,Date&Time,T03[Troom]_℃
12738.0,2,2.8592,379.8,7/21/2024_11:20:39 PM,23.8
12740.0,2,2.8694,379.8,7/21/2024_11:20:41 PM,23.8
12742.0,2,2.8721,379.8,7/21/2024_11:20:43 PM,23.8
12744.0,2,2.87,379.9,7/21/2024_11:20:45 PM,23.8
12746.0,2,2.8664,380.1,7/21/2024_11:20:47 PM,23.8
12748.0,2,2.8619,380.3,7/21/2024_11:20:49 PM,23.8
12750.0,2,2.8578,381.3,7/21/2024_11:20:51 PM,23.8
12752.0,2,2.8539,381.5,7/21/2024_11:20:53 PM,23.8
12754.0,2,2.8501,382.6,7/21/2024_11:20:55 PM,23.8
12756.0,2,2.846,382.6,7/21/2024_11:20:57 PM,23.8
12758.0,2,2.8425,382.7,7/21/2024_11:20:59 PM,23.8
12760.0,2,2.8391,384.0,7/21/2024_11:21:01 PM,23.8
12762.0,2,2.8359,384.0,7/21/2024_11:21:03 PM,23.8
12764.0,2,2.8327,384.1,7/21/2024_11:21:05 PM,23.8
12766.0,2,2.8293,384.3,7/21/2024_11:21:07 PM,23.8
12768.0,2,2.8263,384.5,7/21/2024_11:21:09 PM,23.8
12770.0,2,2.8235,385.5,7/21/2024_11:21:11 PM,23.8
12772.0,2,2.8207,385.6,7/21/2024_11:21:13 PM,23.8
12774.0,2,2.818,385.7,7/21/2024_11:21:15 PM,23.8
12776.0,2,2.8154,385.8,7/21/2024_11:21:17 PM,23.8
12778.0,2,2.8125,386.1,7/21/2024_11:21:19 PM,23.8
12780.0,2,2.81,386.3,7/21/2024_11:21:21 PM,23.8
12782.0,2,2.8075,386.5,7/21/2024_11:21:23 PM,23.8
12784.0,2,2.8052,386.7,7/21/2024_11:21:25 PM,23.8
12786.0,2,2.8029,386.9,7/21/2024_11:21:27 PM,23.8
12788.0,2,2.8003,387.1,7/21/2024_11:21:29 PM,23.8
12790.0,2,2.7981,387.3,7/21/2024_11:21:31 PM,23.8
12792.0,2,2.796,387.5,7/21/2024_11:21:33 PM,23.8
12794.0,2,2.7939,387.6,7/21/2024_11:21:35 PM,23.8
12796.0,2,2.7918,387.8,7/21/2024_11:21:37 PM,23.8
12798.0,2,2.7898,388.0,7/21/2024_11:21:39 PM,23.8
12800.0,2,2.7878,388.2,7/21/2024_11:21:41 PM,23.8
12802.0,2,2.7858,388.3,7/21/2024_11:21:43 PM,23.8
12804.0,2,2.7839,388.5,7/21/2024_11:21:45 PM,23.8
12806.0,2,2.7818,388.6,7/21/2024_11:21:47 PM,23.8
12808.0,2,2.7799,388.7,7/21/2024_11:21:49 PM,23.8
12810.0,2,2.7781,388.9,7/21/2024_11:21:51 PM,23.8
12812.0,2,2.7763,389.0,7/21/2024_11:21:53 PM,23.8
12814.0,2,2.7746,389.1,7/21/2024_11:21:55 PM,23.8
12816.0,2,2.7729,389.2,7/21/2024_11:21:57 PM,23.8
12818.0,2,2.7712,389.3,7/21/2024_11:21:59 PM,23.8
12820.0,2,2.7695,389.4,7/21/2024_11:22:01 PM,23.8
12822.0,2,2.7679,389.4,7/21/2024_11:22:03 PM,23.8
12824.0,2,2.7663,389.5,7/21/2024_11:22:05 PM,23.8
12826.0,2,2.7647,389.6,7/21/2024_11:22:07 PM,23.8
12828.0,2,2.7632,389.7,7/21/2024_11:22:09 PM,23.8
12830.0,2,2.7615,389.7,7/21/2024_11:22:11 PM,23.8
12832.0,2,2.76,389.8,7/21/2024_11:22:13 PM,23.8
12834.0,2,2.7586,389.8,7/21/2024_11:22:15 PM,23.8
12836.0,2,2.7571,389.9,7/21/2024_11:22:17 PM,23.8
12838.0,2,2.7557,389.9,7/21/2024_11:22:19 PM,23.8
12840.0,2,2.7541,389.9,7/21/2024_11:22:21 PM,23.8
12842.0,2,2.7527,389.9,7/21/2024_11:22:23 PM,23.8
12844.0,2,2.7514,390.0,7/21/2024_11:22:25 PM,23.8
12846.0,2,2.75,390.0,7/21/2024_11:22:27 PM,23.8
12848.0,2,2.7487,390.0,7/21/2024_11:22:29 PM,23.8
12850.0,2,2.7473,390.1,7/21/2024_11:22:31 PM,23.8
12852.0,2,2.746,390.1,7/21/2024_11:22:33 PM,23.8
12854.0,2,2.7447,390.1,7/21/2024_11:22:35 PM,23.8
12856.0,2,2.7435,390.1,7/21/2024_11:22:37 PM,23.8
12858.0,2,2.7422,390.1,7/21/2024_11:22:39 PM,23.8
12860.0,2,2.7409,390.1,7/21/2024_11:22:41 PM,23.8
12862.0,2,2.7397,390.1,7/21/2024_11:22:43 PM,23.8
12864.0,2,2.7384,390.1,7/21/2024_11:22:45 PM,23.8
12866.0,2,2.7373,390.1,7/21/2024_11:22:47 PM,23.8
12868.0,2,2.7361,390.1,7/21/2024_11:22:49 PM,23.8
12870.0,2,2.7348,390.1,7/21/2024_11:22:51 PM,23.8
12872.0,2,2.7336,390.1,7/21/2024_11:22:53 PM,23.8
12874.0,2,2.7325,390.1,7/21/2024_11:22:55 PM,23.8
12876.0,2,2.7313,390.1,7/21/2024_11:22:57 PM,23.8
12878.0,2,2.7302,390.1,7/21/2024_11:22:59 PM,23.8
12880.0,2,2.7291,390.1,7/21/2024_11:23:01 PM,23.8
12882.0,2,2.728,390.1,7/21/2024_11:23:03 PM,23.8
12884.0,2,2.7269,390.1,7/21/2024_11:23:05 PM,23.8
12886.0,2,2.7259,390.1,7/21/2024_11:23:07 PM,23.8
12888.0,2,2.7248,390.0,7/21/2024_11:23:09 PM,23.8
12890.0,2,2.7237,390.0,7/21/2024_11:23:11 PM,23.8
12892.0,2,2.7225,390.0,7/21/2024_11:23:13 PM,23.8
12894.0,2,2.7215,390.0,7/21/2024_11:23:15 PM,23.8
12896.0,2,2.7205,390.0,7/21/2024_11:23:17 PM,23.8
12898.0,2,2.7195,390.0,7/21/2024_11:23:19 PM,23.8
12900.0,2,2.7185,389.9,7/21/2024_11:23:21 PM,23.8
12902.0,2,2.7175,389.9,7/21/2024_11:23:23 PM,23.8
12904.0,2,2.7165,389.9,7/21/2024_11:23:25 PM,23.8
12906.0,2,2.7155,389.9,7/21/2024_11:23:27 PM,23.8
12908.0,2,2.7145,389.8,7/21/2024_11:23:29 PM,23.8
12910.0,2,2.7136,389.8,7/21/2024_11:23:31 PM,23.8
12912.0,2,2.7126,389.8,7/21/2024_11:23:33 PM,23.8
12914.0,2,2.7117,389.8,7/21/2024_11:23:35 PM,23.8
12916.0,2,2.7106,389.7,7/21/2024_11:23:37 PM,23.8
12918.0,2,2.7097,389.7,7/21/2024_11:23:39 PM,23.8
12920.0,2,2.7088,389.7,7/21/2024_11:23:41 PM,23.8
12922.0,2,2.7079,389.6,7/21/2024_11:23:43 PM,23.8
12924.0,2,2.707,389.6,7/21/2024_11:23:45 PM,23.8
12926.0,2,2.706,389.6,7/21/2024_11:23:47 PM,23.8
12928.0,2,2.7051,389.5,7/21/2024_11:23:49 PM,23.8
12930.0,2,2.7043,389.5,7/21/2024_11:23:51 PM,23.8
12932.0,2,2.7034,389.5,7/21/2024_11:23:53 PM,23.8
12934.0,2,2.7026,389.4,7/21/2024_11:23:55 PM,23.8
12936.0,2,2.7016,389.4,7/21/2024_11:23:57 PM,23.8
12938.0,2,2.7008,389.4,7/21/2024_11:23:59 PM,23.8
12940.0,2,2.6999,389.3,7/21/2024_11:24:01 PM,23.8
12942.0,2,2.6991,389.3,7/21/2024_11:24:03 PM,23.8
12944.0,2,2.6983,389.3,7/21/2024_11:24:05 PM,23.8
12946.0,2,2.6975,389.2,7/21/2024_11:24:07 PM,23.8
12948.0,2,2.6966,389.2,7/21/2024_11:24:09 PM,23.8
12950.0,2,2.6958,389.2,7/21/2024_11:24:11 PM,23.8
12952.0,2,2.695,389.1,7/21/2024_11:24:13 PM,23.8
12954.0,2,2.6942,389.1,7/21/2024_11:24:15 PM,23.8
12956.0,2,2.6934,389.0,7/21/2024_11:24:17 PM,23.8
12958.0,2,2.6926,389.0,7/21/2024_11:24:19 PM,23.8
12960.0,2,2.6919,389.0,7/21/2024_11:24:21 PM,23.8
12962.0,2,2.6911,388.9,7/21/2024_11:24:23 PM,23.8
12964.0,2,2.6903,388.9,7/21/2024_11:24:25 PM,23.8
12966.0,2,2.6896,388.9,7/21/2024_11:24:27 PM,23.8
12968.0,2,2.6888,388.8,7/21/2024_11:24:29 PM,23.8
12970.0,2,2.688,388.8,7/21/2024_11:24:31 PM,23.8
12972.0,2,2.6873,388.7,7/21/2024_11:24:33 PM,23.8
12974.0,2,2.6866,388.7,7/21/2024_11:24:35 PM,23.8
12976.0,2,2.6858,388.7,7/21/2024_11:24:37 PM,23.8
12978.0,2,2.6851,388.6,7/21/2024_11:24:39 PM,23.8
12980.0,2,2.6844,388.6,7/21/2024_11:24:41 PM,23.8
12982.0,2,2.6837,388.6,7/21/2024_11:24:43 PM,23.8
12984.0,2,2.6829,388.5,7/21/2024_11:24:45 PM,23.8
12986.0,2,2.6822,388.5,7/21/2024_11:24:47 PM,23.8
12988.0,2,2.6815,388.5,7/21/2024_11:24:49 PM,23.8
12990.0,2,2.6808,388.4,7/21/2024_11:24:51 PM,23.8
12992.0,2,2.6801,388.4,7/21/2024_11:24:53 PM,23.8
12994.0,2,2.6794,388.3,7/21/2024_11:24:55 PM,23.8
12996.0,2,2.6787,388.3,7/21/2024_11:24:57 PM,23.8
12998.0,2,2.6781,388.3,7/21/2024_11:24:59 PM,23.8
13000.0,2,2.6774,388.2,7/21/2024_11:25:01 PM,23.8
13002.0,2,2.6767,388.2,7/21/2024_11:25:03 PM,23.8
13004.0,2,2.6761,388.1,7/21/2024_11:25:05 PM,23.8
13006.0,2,2.6755,388.1,7/21/2024_11:25:07 PM,23.8
13008.0,2,2.6748,388.1,7/21/2024_11:25:09 PM,23.8
13010.0,2,2.6741,388.0,7/21/2024_11:25:11 PM,23.8
13012.0,2,2.6735,388.0,7/21/2024_11:25:13 PM,23.8
13014.0,2,2.6728,388.0,7/21/2024_11:25:15 PM,23.8
13016.0,2,2.6723,387.9,7/21/2024_11:25:17 PM,23.8
13018.0,2,2.6716,387.9,7/21/2024_11:25:19 PM,23.8
13020.0,2,2.671,387.8,7/21/2024_11:25:21 PM,23.8
13022.0,2,2.6704,387.8,7/21/2024_11:25:23 PM,23.8
13024.0,2,2.6697,387.8,7/21/2024_11:25:25 PM,23.8
13026.0,2,2.6692,387.7,7/21/2024_11:25:27 PM,23.8
13028.0,2,2.6686,387.7,7/21/2024_11:25:29 PM,23.8
13030.0,2,2.668,387.7,7/21/2024_11:25:31 PM,23.8
13032.0,2,2.6674,387.7,7/21/2024_11:25:33 PM,23.8
13034.0,2,2.6668,387.6,7/21/2024_11:25:35 PM,23.9
13036.0,2,2.6662,387.6,7/21/2024_11:25:37 PM,23.9
13038.0,2,2.6656,387.6,7/21/2024_11:25:39 PM,23.9
13040.0,2,2.6651,387.6,7/21/2024_11:25:41 PM,23.9
13042.0,2,2.6645,387.5,7/21/2024_11:25:43 PM,23.9
13044.0,2,2.664,387.5,7/21/2024_11:25:45 PM,23.9
13046.0,2,2.6634,387.5,7/21/2024_11:25:47 PM,23.9
13048.0,2,2.6629,387.4,7/21/2024_11:25:49 PM,23.9
13050.0,2,2.6623,387.4,7/21/2024_11:25:51 PM,23.9
13052.0,2,2.6617,387.4,7/21/2024_11:25:53 PM,23.9
13054.0,2,2.6612,387.3,7/21/2024_11:25:55 PM,23.9
13056.0,2,2.6607,387.3,7/21/2024_11:25:57 PM,23.9
13058.0,2,2.6601,387.3,7/21/2024_11:25:59 PM,23.9
13060.0,2,2.6596,387.2,7/21/2024_11:26:01 PM,23.9
13062.0,2,2.6591,387.2,7/21/2024_11:26:03 PM,23.9
13064.0,2,2.6586,387.2,7/21/2024_11:26:05 PM,23.9
13066.0,2,2.6581,387.1,7/21/2024_11:26:07 PM,23.9
13068.0,2,2.6576,387.1,7/21/2024_11:26:09 PM,23.9
13070.0,2,2.657,387.1,7/21/2024_11:26:11 PM,23.9
13072.0,2,2.6566,387.0,7/21/2024_11:26:13 PM,23.9
13074.0,2,2.656,387.0,7/21/2024_11:26:15 PM,23.9
13076.0,2,2.6555,387.0,7/21/2024_11:26:17 PM,23.9
13078.0,2,2.655,387.0,7/21/2024_11:26:19 PM,23.9
13080.0,2,2.6545,386.9,7/21/2024_11:26:21 PM,23.9
13082.0,2,2.6541,386.9,7/21/2024_11:26:23 PM,23.9
13084.0,2,2.6536,386.9,7/21/2024_11:26:25 PM,23.9
13086.0,2,2.6531,386.8,7/21/2024_11:26:27 PM,23.9
13088.0,2,2.6526,386.8,7/21/2024_11:26:29 PM,23.9
13090.0,2,2.6521,386.8,7/21/2024_11:26:31 PM,23.9
13092.0,2,2.6517,386.8,7/21/2024_11:26:33 PM,23.9
13094.0,2,2.6512,386.7,7/21/2024_11:26:35 PM,23.9
13096.0,2,2.6507,386.7,7/21/2024_11:26:37 PM,23.9
13098.0,2,2.6503,386.7,7/21/2024_11:26:39 PM,23.9
13100.0,2,2.6498,386.7,7/21/2024_11:26:41 PM,23.9
13102.0,2,2.6494,386.6,7/21/2024_11:26:43 PM,23.9
13104.0,2,2.6489,386.6,7/21/2024_11:26:45 PM,23.9
13106.0,2,2.6484,386.6,7/21/2024_11:26:47 PM,23.9
13108.0,2,2.648,386.5,7/21/2024_11:26:49 PM,23.9
13110.0,2,2.6476,386.5,7/21/2024_11:26:51 PM,23.9
13112.0,2,2.6471,386.5,7/21/2024_11:26:53 PM,23.9
13114.0,2,2.6467,386.4,7/21/2024_11:26:55 PM,23.9
13116.0,2,2.6463,386.4,7/21/2024_11:26:57 PM,23.9
13118.0,2,2.6458,386.4,7/21/2024_11:26:59 PM,23.9
13120.0,2,2.6454,386.3,7/21/2024_11:27:01 PM,23.9
13122.0,2,2.645,386.3,7/21/2024_11:27:03 PM,23.9
13124.0,2,2.6446,386.3,7/21/2024_11:27:05 PM,23.9
13126.0,2,2.6442,386.2,7/21/2024_11:27:07 PM,23.9
13128.0,2,2.6438,386.2,7/21/2024_11:27:09 PM,23.9
13130.0,2,2.6434,386.2,7/21/2024_11:27:11 PM,23.9
13132.0,2,2.643,386.1,7/21/2024_11:27:13 PM,23.9
13134.0,2,2.6426,386.1,7/21/2024_11:27:15 PM,23.9
13136.0,2,2.6421,386.1,7/21/2024_11:27:17 PM,23.9
13138.0,2,2.6418,386.0,7/21/2024_11:27:19 PM,23.9
13140.0,2,2.6414,386.0,7/21/2024_11:27:21 PM,23.9
13142.0,2,2.641,386.0,7/21/2024_11:27:23 PM,23.9
13144.0,2,2.6406,385.9,7/21/2024_11:27:25 PM,23.9
13146.0,2,2.6402,385.9,7/21/2024_11:27:27 PM,23.9
13148.0,2,2.6398,385.9,7/21/2024_11:27:29 PM,23.9
13150.0,2,2.6394,385.9,7/21/2024_11:27:31 PM,23.9
13152.0,2,2.639,385.8,7/21/2024_11:27:33 PM,23.9
13154.0,2,2.6386,385.8,7/21/2024_11:27:35 PM,23.9
13156.0,2,2.6383,385.8,7/21/2024_11:27:37 PM,23.9
13158.0,2,2.6379,385.8,7/21/2024_11:27:39 PM,23.9
13160.0,2,2.6376,385.7,7/21/2024_11:27:41 PM,23.9
13162.0,2,2.6372,385.7,7/21/2024_11:27:43 PM,23.9
13164.0,2,2.6368,385.7,7/21/2024_11:27:45 PM,23.9
13166.0,2,2.6365,385.7,7/21/2024_11:27:47 PM,23.9
13168.0,2,2.6361,385.6,7/21/2024_11:27:49 PM,23.9
13170.0,2,2.6357,385.6,7/21/2024_11:27:51 PM,23.9
13172.0,2,2.6354,385.6,7/21/2024_11:27:53 PM,23.9
13174.0,2,2.6351,385.5,7/21/2024_11:27:55 PM,23.9
13176.0,2,2.6347,385.5,7/21/2024_11:27:57 PM,23.9
13178.0,2,2.6344,385.5,7/21/2024_11:27:59 PM,23.9
13180.0,2,2.634,385.5,7/21/2024_11:28:01 PM,23.9
13182.0,2,2.6337,385.4,7/21/2024_11:28:03 PM,23.9
13184.0,2,2.6334,385.4,7/21/2024_11:28:05 PM,23.9
13186.0,2,2.633,385.4,7/21/2024_11:28:07 PM,23.9
13188.0,2,2.6327,385.4,7/21/2024_11:28:09 PM,23.9
13190.0,2,2.6324,385.3,7/21/2024_11:28:11 PM,23.9
13192.0,2,2.632,385.3,7/21/2024_11:28:13 PM,23.9
13194.0,2,2.6317,385.3,7/21/2024_11:28:15 PM,23.9
13196.0,2,2.6314,385.3,7/21/2024_11:28:17 PM,23.9
13198.0,2,2.6311,385.2,7/21/2024_11:28:19 PM,23.9
13200.0,2,2.6307,385.2,7/21/2024_11:28:21 PM,23.9
13202.0,2,2.6305,385.2,7/21/2024_11:28:23 PM,23.9
13204.0,2,2.6301,385.2,7/21/2024_11:28:25 PM,23.9
13206.0,2,2.6298,385.1,7/21/2024_11:28:27 PM,23.9
13208.0,2,2.6295,385.1,7/21/2024_11:28:29 PM,23.9
13210.0,2,2.6292,385.1,7/21/2024_11:28:31 PM,23.9
13212.0,2,2.6289,385.1,7/21/2024_11:28:33 PM,23.9
13214.0,2,2.6286,385.0,7/21/2024_11:28:35 PM,23.9
13216.0,2,2.6283,385.0,7/21/2024_11:28:37 PM,23.9
13218.0,2,2.628,385.0,7/21/2024_11:28:39 PM,23.9
13220.0,2,2.6277,385.0,7/21/2024_11:28:41 PM,23.9
13222.0,2,2.6274,385.0,7/21/2024_11:28:43 PM,23.9
13224.0,2,2.6271,384.9,7/21/2024_11:28:45 PM,23.9
13226.0,2,2.6268,384.9,7/21/2024_11:28:47 PM,23.9
13228.0,2,2.6265,384.9,7/21/2024_11:28:49 PM,23.9
13230.0,2,2.6262,384.8,7/21/2024_11:28:51 PM,23.9
13232.0,2,2.6259,384.8,7/21/2024_11:28:53 PM,23.9
13234.0,2,2.6256,384.8,7/21/2024_11:28:55 PM,23.9
13236.0,2,2.6254,384.8,7/21/2024_11:28:57 PM,23.9
13238.0,2,2.6251,384.8,7/21/2024_11:28:59 PM,23.9
13240.0,2,2.6248,384.7,7/21/2024_11:29:01 PM,23.9
13242.0,2,2.6245,384.7,7/21/2024_11:29:03 PM,23.9
13244.0,2,2.6243,384.7,7/21/2024_11:29:05 PM,23.9
13246.0,2,2.624,384.7,7/21/2024_11:29:07 PM,23.9
13248.0,2,2.6237,384.6,7/21/2024_11:29:09 PM,23.9
13250.0,2,2.6234,384.6,7/21/2024_11:29:11 PM,23.9
13252.0,2,2.6231,384.6,7/21/2024_11:29:13 PM,23.9
13254.0,2,2.6229,384.6,7/21/2024_11:29:15 PM,23.9
13256.0,2,2.6226,384.5,7/21/2024_11:29:17 PM,23.9
13258.0,2,2.6223,384.5,7/21/2024_11:29:19 PM,23.9
13260.0,2,2.6221,384.5,7/21/2024_11:29:21 PM,23.9
13262.0,2,2.6218,384.5,7/21/2024_11:29:23 PM,23.9
13264.0,2,2.6216,384.5,7/21/2024_11:29:25 PM,23.9
13266.0,2,2.6213,384.5,7/21/2024_11:29:27 PM,23.9
13268.0,2,2.6211,384.4,7/21/2024_11:29:29 PM,23.9
13270.0,2,2.6208,384.4,7/21/2024_11:29:31 PM,23.9
13272.0,2,2.6205,384.4,7/21/2024_11:29:33 PM,23.9
13274.0,2,2.6203,384.4,7/21/2024_11:29:35 PM,23.9
13276.0,2,2.62,384.4,7/21/2024_11:29:37 PM,23.9
13278.0,2,2.6198,384.4,7/21/2024_11:29:39 PM,23.9
13280.0,2,2.6195,384.3,7/21/2024_11:29:41 PM,23.9
13282.0,2,2.6193,384.3,7/21/2024_11:29:43 PM,23.9
13284.0,2,2.619,384.3,7/21/2024_11:29:45 PM,23.9
13286.0,2,2.6188,384.3,7/21/2024_11:29:47 PM,23.9
13288.0,2,2.6186,384.3,7/21/2024_11:29:49 PM,23.9
13290.0,2,2.6183,384.2,7/21/2024_11:29:51 PM,23.9
13292.0,2,2.6181,384.2,7/21/2024_11:29:53 PM,23.9
13294.0,2,2.6179,384.2,7/21/2024_11:29:55 PM,23.9
13296.0,2,2.6176,384.2,7/21/2024_11:29:57 PM,23.9
13298.0,2,2.6174,384.2,7/21/2024_11:29:59 PM,23.9
13300.0,2,2.6172,384.1,7/21/2024_11:30:01 PM,23.9
13302.0,2,2.617,384.1,7/21/2024_11:30:03 PM,23.9
13304.0,2,2.6167,384.1,7/21/2024_11:30:05 PM,23.9
13306.0,2,2.6165,384.1,7/21/2024_11:30:07 PM,23.9
13308.0,2,2.6163,384.1,7/21/2024_11:30:09 PM,23.9
13310.0,2,2.6161,384.0,7/21/2024_11:30:11 PM,23.9
13312.0,2,2.6158,384.0,7/21/2024_11:30:13 PM,23.9
13314.0,2,2.6156,384.0,7/21/2024_11:30:15 PM,23.9
13316.0,2,2.6154,384.0,7/21/2024_11:30:17 PM,23.9
13318.0,2,2.6152,384.0,7/21/2024_11:30:19 PM,23.9
13320.0,2,2.6149,384.0,7/21/2024_11:30:21 PM,23.9
13322.0,2,2.6147,384.0,7/21/2024_11:30:23 PM,23.9
13324.0,2,2.6145,383.9,7/21/2024_11:30:25 PM,23.9
13326.0,2,2.6143,383.9,7/21/2024_11:30:27 PM,23.9
13328.0,2,2.6141,383.9,7/21/2024_11:30:29 PM,23.9
13330.0,2,2.6139,383.9,7/21/2024_11:30:31 PM,23.9
13332.0,2,2.6137,383.9,7/21/2024_11:30:33 PM,23.9
13334.0,2,2.6135,383.8,7/21/2024_11:30:35 PM,23.9
13336.0,2,2.6132,383.8,7/21/2024_11:30:37 PM,23.9
13338.0,2,2.613,383.8,7/21/2024_11:30:39 PM,23.9
13340.0,2,2.6128,383.8,7/21/2024_11:30:41 PM,23.9
13342.0,2,2.6126,383.8,7/21/2024_11:30:43 PM,23.9
13344.0,2,2.6124,383.8,7/21/2024_11:30:45 PM,23.9
13346.0,2,2.6122,383.8,7/21/2024_11:30:47 PM,23.9
13348.0,2,2.612,383.7,7/21/2024_11:30:49 PM,23.9
13350.0,2,2.6118,383.7,7/21/2024_11:30:51 PM,23.9
13352.0,2,2.6116,383.7,7/21/2024_11:30:53 PM,23.9
13354.0,2,2.6115,383.7,7/21/2024_11:30:55 PM,23.9
13356.0,2,2.6113,383.7,7/21/2024_11:30:57 PM,23.9
13358.0,2,2.6111,383.7,7/21/2024_11:30:59 PM,23.9
13360.0,2,2.6109,383.6,7/21/2024_11:31:01 PM,23.9
13362.0,2,2.6107,383.6,7/21/2024_11:31:03 PM,23.9
13364.0,2,2.6105,383.6,7/21/2024_11:31:05 PM,23.9
13366.0,2,2.6103,383.6,7/21/2024_11:31:07 PM,23.9
13368.0,2,2.6101,383.6,7/21/2024_11:31:09 PM,23.9
13370.0,2,2.6099,383.6,7/21/2024_11:31:11 PM,23.9
13372.0,2,2.6097,383.5,7/21/2024_11:31:13 PM,23.9
13374.0,2,2.6095,383.5,7/21/2024_11:31:15 PM,23.9
13376.0,2,2.6093,383.5,7/21/2024_11:31:17 PM,23.9
13378.0,2,2.6092,383.5,7/21/2024_11:31:19 PM,23.9
13380.0,2,2.609,383.5,7/21/2024_11:31:21 PM,23.9
13382.0,2,2.6088,383.5,7/21/2024_11:31:23 PM,23.9
13384.0,2,2.6086,383.5,7/21/2024_11:31:25 PM,23.9
13386.0,2,2.6084,383.5,7/21/2024_11:31:27 PM,23.9
13388.0,2,2.6083,383.4,7/21/2024_11:31:29 PM,23.9
13390.0,2,2.6081,383.4,7/21/2024_11:31:31 PM,23.9
13392.0,2,2.6079,383.4,7/21/2024_11:31:33 PM,23.9
13394.0,2,2.6077,383.4,7/21/2024_11:31:35 PM,23.9
13396.0,2,2.6076,383.4,7/21/2024_11:31:37 PM,23.9
13398.0,2,2.6074,383.4,7/21/2024_11:31:39 PM,23.9
13400.0,2,2.6072,383.4,7/21/2024_11:31:41 PM,23.9
13402.0,2,2.607,383.3,7/21/2024_11:31:43 PM,23.9
13404.0,2,2.6069,383.3,7/21/2024_11:31:45 PM,23.9
13406.0,2,2.6067,383.3,7/21/2024_11:31:47 PM,23.9
13408.0,2,2.6065,383.3,7/21/2024_11:31:49 PM,23.9
13410.0,2,2.6063,383.3,7/21/2024_11:31:51 PM,23.9
13412.0,2,2.6062,383.2,7/21/2024_11:31:53 PM,23.9
13414.0,2,2.606,383.2,7/21/2024_11:31:55 PM,23.9
13416.0,2,2.6058,383.2,7/21/2024_11:31:57 PM,23.9
13418.0,2,2.6057,383.2,7/21/2024_11:31:59 PM,23.9
13420.0,2,2.6055,383.2,7/21/2024_11:32:01 PM,23.9
13422.0,2,2.6053,383.1,7/21/2024_11:32:03 PM,23.9
13424.0,2,2.6052,383.1,7/21/2024_11:32:05 PM,23.9
13426.0,2,2.605,383.1,7/21/2024_11:32:07 PM,23.9
13428.0,2,2.6048,383.1,7/21/2024_11:32:09 PM,23.9
13430.0,2,2.6047,383.1,7/21/2024_11:32:11 PM,23.9
13432.0,2,2.6045,383.1,7/21/2024_11:32:13 PM,23.9
13434.0,2,2.6044,383.0,7/21/2024_11:32:15 PM,23.9
13436.0,2,2.6042,383.0,7/21/2024_11:32:17 PM,23.9
13438.0,2,2.604,383.0,7/21/2024_11:32:19 PM,23.9
13440.0,2,2.6039,383.0,7/21/2024_11:32:21 PM,23.9
13442.0,2,2.6037,383.0,7/21/2024_11:32:23 PM,23.9
13444.0,2,2.6036,383.0,7/21/2024_11:32:25 PM,23.9
13446.0,2,2.6034,383.0,7/21/2024_11:32:27 PM,23.9
13448.0,2,2.6033,383.0,7/21/2024_11:32:29 PM,23.9
13450.0,2,2.6031,382.9,7/21/2024_11:32:31 PM,23.9
13452.0,2,2.603,382.9,7/21/2024_11:32:33 PM,23.9
