Time_sec,CycleNo,PT01_MPa,T01[Treac]_℃,Date&Time,T03[Troom]_℃
13454.0,2,2.6028,382.9,7/21/2024_11:32:35 PM,23.9
13456.0,2,2.6027,382.9,7/21/2024_11:32:37 PM,23.9
13458.0,2,2.6025,382.9,7/21/2024_11:32:39 PM,23.9
13460.0,2,2.6023,382.9,7/21/2024_11:32:41 PM,23.9
13462.0,2,2.6022,382.9,7/21/2024_11:32:43 PM,23.9
13464.0,2,2.6021,382.9,7/21/2024_11:32:45 PM,23.9
13466.0,2,2.6019,382.8,7/21/2024_11:32:47 PM,23.9
13468.0,2,2.6018,382.8,7/21/2024_11:32:49 PM,23.9
13470.0,2,2.6016,382.8,7/21/2024_11:32:51 PM,23.9
13472.0,2,2.6015,382.8,7/21/2024_11:32:53 PM,23.9
13474.0,2,2.6013,382.8,7/21/2024_11:32:55 PM,23.9
13476.0,2,2.6012,382.8,7/21/2024_11:32:57 PM,23.9
13478.0,2,2.601,382.8,7/21/2024_11:32:59 PM,23.9
13480.0,2,2.6009,382.7,7/21/2024_11:33:01 PM,23.9
13482.0,2,2.6008,382.7,7/21/2024_11:33:03 PM,23.9
13484.0,2,2.6006,382.7,7/21/2024_11:33:05 PM,23.9
13486.0,2,2.6005,382.7,7/21/2024_11:33:07 PM,23.9
13488.0,2,2.6004,382.7,7/21/2024_11:33:09 PM,23.9
13490.0,2,2.6002,382.7,7/21/2024_11:33:11 PM,23.9
13492.0,2,2.6001,382.7,7/21/2024_11:33:13 PM,23.9
13494.0,2,2.5999,382.7,7/21/2024_11:33:15 PM,23.9
13496.0,2,2.5998,382.7,7/21/2024_11:33:17 PM,23.9
13498.0,2,2.5997,382.6,7/21/2024_11:33:19 PM,23.9
13500.0,2,2.5995,382.6,7/21/2024_11:33:21 PM,23.9
13502.0,2,2.5994,382.6,7/21/2024_11:33:23 PM,23.9
13504.0,2,2.5993,382.6,7/21/2024_11:33:25 PM,23.9
13506.0,2,2.5992,382.6,7/21/2024_11:33:27 PM,23.9
13508.0,2,2.599,382.6,7/21/2024_11:33:29 PM,23.9
13510.0,2,2.5989,382.6,7/21/2024_11:33:31 PM,23.9
13512.0,2,2.5988,382.6,7/21/2024_11:33:33 PM,23.9
13514.0,2,2.5986,382.6,7/21/2024_11:33:35 PM,23.9
13516.0,2,2.5985,382.5,7/21/2024_11:33:37 PM,23.9
13518.0,2,2.5984,382.5,7/21/2024_11:33:39 PM,23.9
13520.0,2,2.5982,382.5,7/21/2024_11:33:41 PM,23.9
13522.0,2,2.5981,382.5,7/21/2024_11:33:43 PM,23.9
13524.0,2,2.598,382.5,7/21/2024_11:33:45 PM,23.9
13526.0,2,2.5979,382.5,7/21/2024_11:33:47 PM,23.9
13528.0,2,2.5977,382.5,7/21/2024_11:33:49 PM,23.9
13530.0,2,2.5976,382.5,7/21/2024_11:33:51 PM,23.9
13532.0,2,2.5975,382.5,7/21/2024_11:33:53 PM,23.9
13534.0,2,2.5974,382.5,7/21/2024_11:33:55 PM,23.9
13536.0,2,2.5972,382.4,7/21/2024_11:33:57 PM,23.9
13538.0,2,2.5971,382.4,7/21/2024_11:33:59 PM,23.9
13540.0,2,2.597,382.4,7/21/2024_11:34:01 PM,23.9
13542.0,2,2.5969,382.4,7/21/2024_11:34:03 PM,23.9
13544.0,2,2.5968,382.4,7/21/2024_11:34:05 PM,23.9
13546.0,2,2.5966,382.4,7/21/2024_11:34:07 PM,23.9
13548.0,2,2.5965,382.4,7/21/2024_11:34:09 PM,23.9
13550.0,2,2.5964,382.4,7/21/2024_11:34:11 PM,23.9
13552.0,2,2.5963,382.4,7/21/2024_11:34:13 PM,23.9
13554.0,2,2.5962,382.3,7/21/2024_11:34:15 PM,23.9
13556.0,2,2.5961,382.3,7/21/2024_11:34:17 PM,23.9
13558.0,2,2.5959,382.3,7/21/2024_11:34:19 PM,23.9
13560.0,2,2.5958,382.3,7/21/2024_11:34:21 PM,23.9
13562.0,2,2.5957,382.3,7/21/2024_11:34:23 PM,23.9
13564.0,2,2.5956,382.3,7/21/2024_11:34:25 PM,23.9
13566.0,2,2.5954,382.3,7/21/2024_11:34:27 PM,23.9
13568.0,2,2.5953,382.3,7/21/2024_11:34:29 PM,23.9
13570.0,2,2.5952,382.3,7/21/2024_11:34:31 PM,23.9
13572.0,2,2.5951,382.2,7/21/2024_11:34:33 PM,23.9
13574.0,2,2.595,382.2,7/21/2024_11:34:35 PM,23.9
13576.0,2,2.5949,382.2,7/21/2024_11:34:37 PM,23.9
13578.0,2,2.5948,382.2,7/21/2024_11:34:39 PM,23.9
13580.0,2,2.5947,382.2,7/21/2024_11:34:41 PM,23.9
13582.0,2,2.5945,382.2,7/21/2024_11:34:43 PM,23.9
13584.0,2,2.5944,382.2,7/21/2024_11:34:45 PM,23.9
13586.0,2,2.5943,382.2,7/21/2024_11:34:47 PM,23.9
13588.0,2,2.5942,382.2,7/21/2024_11:34:49 PM,23.9
13590.0,2,2.5941,382.1,7/21/2024_11:34:51 PM,23.9
13592.0,2,2.594,382.1,7/21/2024_11:34:53 PM,23.9
13594.0,2,2.5939,382.1,7/21/2024_11:34:55 PM,23.9
13596.0,2,2.5937,382.1,7/21/2024_11:34:57 PM,23.9
13598.0,2,2.5936,382.1,7/21/2024_11:34:59 PM,23.9
13600.0,2,2.5935,382.1,7/21/2024_11:35:01 PM,23.9
13602.0,2,2.5934,382.1,7/21/2024_11:35:03 PM,23.9
13604.0,2,2.5933,382.1,7/21/2024_11:35:05 PM,23.9
13606.0,2,2.5932,382.1,7/21/2024_11:35:07 PM,23.9
13608.0,2,2.5931,382.1,7/21/2024_11:35:09 PM,23.9
13610.0,2,2.593,382.1,7/21/2024_11:35:11 PM,23.9
13612.0,2,2.5929,382.1,7/21/2024_11:35:13 PM,23.9
13614.0,2,2.5928,382.0,7/21/2024_11:35:15 PM,23.9
13616.0,2,2.5927,382.0,7/21/2024_11:35:17 PM,23.9
13618.0,2,2.5926,382.0,7/21/2024_11:35:19 PM,23.9
13620.0,2,2.5925,382.0,7/21/2024_11:35:21 PM,23.9
13622.0,2,2.5924,382.0,7/21/2024_11:35:23 PM,23.9
13624.0,2,2.5923,382.0,7/21/2024_11:35:25 PM,23.9
13626.0,2,2.5922,382.0,7/21/2024_11:35:27 PM,23.9
13628.0,2,2.5921,382.0,7/21/2024_11:35:29 PM,23.9
13630.0,2,2.592,382.0,7/21/2024_11:35:31 PM,23.9
13632.0,2,2.5919,382.0,7/21/2024_11:35:33 PM,23.9
13634.0,2,2.5918,382.0,7/21/2024_11:35:35 PM,23.9
13636.0,2,2.5917,382.0,7/21/2024_11:35:37 PM,23.9
13638.0,2,2.5916,382.0,7/21/2024_11:35:39 PM,23.9
13640.0,2,2.5915,382.0,7/21/2024_11:35:41 PM,23.9
13642.0,2,2.5914,382.0,7/21/2024_11:35:43 PM,23.9
13644.0,2,2.5913,382.0,7/21/2024_11:35:45 PM,23.9
13646.0,2,2.5912,382.0,7/21/2024_11:35:47 PM,23.9
13648.0,2,2.5911,381.9,7/21/2024_11:35:49 PM,23.9
13650.0,2,2.591,381.9,7/21/2024_11:35:51 PM,23.9
13652.0,2,2.5909,381.9,7/21/2024_11:35:53 PM,23.9
13654.0,2,2.5908,381.9,7/21/2024_11:35:55 PM,23.9
13656.0,2,2.5907,381.9,7/21/2024_11:35:57 PM,23.9
13658.0,2,2.5906,381.9,7/21/2024_11:35:59 PM,23.9
13660.0,2,2.5905,381.9,7/21/2024_11:36:01 PM,23.9
13662.0,2,2.5904,381.9,7/21/2024_11:36:03 PM,23.9
13664.0,2,2.5903,381.9,7/21/2024_11:36:05 PM,23.9
13666.0,2,2.5902,381.9,7/21/2024_11:36:07 PM,23.9
13668.0,2,2.5901,381.9,7/21/2024_11:36:09 PM,23.9
13670.0,2,2.59,381.9,7/21/2024_11:36:11 PM,23.9
13672.0,2,2.5899,381.9,7/21/2024_11:36:13 PM,23.9
13674.0,2,2.5899,381.9,7/21/2024_11:36:15 PM,23.9
13676.0,2,2.5897,381.9,7/21/2024_11:36:17 PM,23.9
13678.0,2,2.5897,381.9,7/21/2024_11:36:19 PM,23.9
13680.0,2,2.5896,381.9,7/21/2024_11:36:21 PM,23.9
13682.0,2,2.5895,381.9,7/21/2024_11:36:23 PM,23.9
13684.0,2,2.5894,381.9,7/21/2024_11:36:25 PM,23.9
13686.0,2,2.5893,381.9,7/21/2024_11:36:27 PM,24.0
13688.0,2,2.5892,381.9,7/21/2024_11:36:29 PM,24.0
13690.0,2,2.5891,381.9,7/21/2024_11:36:31 PM,24.0
13692.0,2,2.589,381.9,7/21/2024_11:36:33 PM,24.0
13694.0,2,2.5889,381.9,7/21/2024_11:36:35 PM,24.0
13696.0,2,2.5888,381.9,7/21/2024_11:36:37 PM,24.0
13698.0,2,2.5887,381.9,7/21/2024_11:36:39 PM,24.0
13700.0,2,2.5886,381.9,7/21/2024_11:36:41 PM,24.0
13702.0,2,2.5885,381.9,7/21/2024_11:36:43 PM,24.0
13704.0,2,2.5885,381.9,7/21/2024_11:36:45 PM,24.0
13706.0,2,2.5884,381.9,7/21/2024_11:36:47 PM,24.0
13708.0,2,2.5883,381.9,7/21/2024_11:36:49 PM,24.0
13710.0,2,2.5882,381.9,7/21/2024_11:36:51 PM,24.0
13712.0,2,2.5881,381.9,7/21/2024_11:36:53 PM,24.0
13714.0,2,2.588,381.9,7/21/2024_11:36:55 PM,24.0
13716.0,2,2.5879,381.9,7/21/2024_11:36:57 PM,24.0
13718.0,2,2.5879,381.8,7/21/2024_11:36:59 PM,24.0
13720.0,2,2.5878,381.8,7/21/2024_11:37:01 PM,24.0
13722.0,2,2.5877,381.8,7/21/2024_11:37:03 PM,24.0
13724.0,2,2.5876,381.8,7/21/2024_11:37:05 PM,24.0
13726.0,2,2.5875,381.8,7/21/2024_11:37:07 PM,24.0
13728.0,2,2.5874,381.8,7/21/2024_11:37:09 PM,24.0
13730.0,2,2.5873,381.8,7/21/2024_11:37:11 PM,24.0
13732.0,2,2.5872,381.8,7/21/2024_11:37:13 PM,24.0
13734.0,2,2.5871,381.7,7/21/2024_11:37:15 PM,24.0
13736.0,2,2.5871,381.7,7/21/2024_11:37:17 PM,24.0
13738.0,2,2.587,381.7,7/21/2024_11:37:19 PM,24.0
13740.0,2,2.5869,381.7,7/21/2024_11:37:21 PM,24.0
13742.0,2,2.5868,381.7,7/21/2024_11:37:23 PM,24.0
13744.0,2,2.5867,381.7,7/21/2024_11:37:25 PM,24.0
13746.0,2,2.5867,381.7,7/21/2024_11:37:27 PM,24.0
13748.0,2,2.5866,381.7,7/21/2024_11:37:29 PM,24.0
13750.0,2,2.5865,381.7,7/21/2024_11:37:31 PM,24.0
13752.0,2,2.5864,381.7,7/21/2024_11:37:33 PM,24.0
13754.0,2,2.5864,381.6,7/21/2024_11:37:35 PM,24.0
13756.0,2,2.5863,381.6,7/21/2024_11:37:37 PM,24.0
13758.0,2,2.5862,381.6,7/21/2024_11:37:39 PM,24.0
13760.0,2,2.5861,381.6,7/21/2024_11:37:41 PM,24.0
13762.0,2,2.5861,381.6,7/21/2024_11:37:43 PM,24.0
13764.0,2,2.586,381.6,7/21/2024_11:37:45 PM,24.0
13766.0,2,2.5859,381.6,7/21/2024_11:37:47 PM,24.0
13768.0,2,2.5859,381.6,7/21/2024_11:37:49 PM,24.0
13770.0,2,2.5858,381.6,7/21/2024_11:37:51 PM,24.0
13772.0,2,2.5857,381.5,7/21/2024_11:37:53 PM,24.0
13774.0,2,2.5856,381.5,7/21/2024_11:37:55 PM,24.0
13776.0,2,2.5856,381.5,7/21/2024_11:37:57 PM,24.0
13778.0,2,2.5855,381.5,7/21/2024_11:37:59 PM,24.0
13780.0,2,2.5854,381.5,7/21/2024_11:38:01 PM,24.0
13782.0,2,2.5853,381.5,7/21/2024_11:38:03 PM,24.0
13784.0,2,2.5853,381.5,7/21/2024_11:38:05 PM,24.0
13786.0,2,2.5852,381.5,7/21/2024_11:38:07 PM,24.0
13788.0,2,2.5851,381.5,7/21/2024_11:38:09 PM,24.0
13790.0,2,2.585,381.5,7/21/2024_11:38:11 PM,24.0
13792.0,2,2.585,381.5,7/21/2024_11:38:13 PM,24.0
13794.0,2,2.5849,381.5,7/21/2024_11:38:15 PM,24.0
13796.0,2,2.5848,381.4,7/21/2024_11:38:17 PM,24.0
13798.0,2,2.5847,381.4,7/21/2024_11:38:19 PM,24.0
13800.0,2,2.5847,381.4,7/21/2024_11:38:21 PM,24.0
13802.0,2,2.5846,381.4,7/21/2024_11:38:23 PM,24.0
13804.0,2,2.5845,381.4,7/21/2024_11:38:25 PM,24.0
13806.0,2,2.5844,381.4,7/21/2024_11:38:27 PM,24.0
13808.0,2,2.5844,381.4,7/21/2024_11:38:29 PM,24.0
13810.0,2,2.5843,381.4,7/21/2024_11:38:31 PM,24.0
13812.0,2,2.5842,381.4,7/21/2024_11:38:33 PM,24.0
13814.0,2,2.5842,381.4,7/21/2024_11:38:35 PM,24.0
13816.0,2,2.5841,381.4,7/21/2024_11:38:37 PM,24.0
13818.0,2,2.584,381.4,7/21/2024_11:38:39 PM,24.0
13820.0,2,2.5839,381.4,7/21/2024_11:38:41 PM,24.0
13822.0,2,2.5839,381.4,7/21/2024_11:38:43 PM,24.0
13824.0,2,2.5838,381.4,7/21/2024_11:38:45 PM,24.0
13826.0,2,2.5837,381.4,7/21/2024_11:38:47 PM,24.0
13828.0,2,2.5837,381.4,7/21/2024_11:38:49 PM,24.0
13830.0,2,2.5836,381.4,7/21/2024_11:38:51 PM,24.0
13832.0,2,2.5835,381.4,7/21/2024_11:38:53 PM,24.0
13834.0,2,2.5835,381.4,7/21/2024_11:38:55 PM,24.0
13836.0,2,2.5834,381.4,7/21/2024_11:38:57 PM,24.0
13838.0,2,2.5833,381.3,7/21/2024_11:38:59 PM,24.0
13840.0,2,2.5832,381.3,7/21/2024_11:39:01 PM,24.0
13842.0,2,2.5832,381.3,7/21/2024_11:39:03 PM,24.0
13844.0,2,2.5831,381.3,7/21/2024_11:39:05 PM,24.0
13846.0,2,2.583,381.3,7/21/2024_11:39:07 PM,24.0
13848.0,2,2.583,381.3,7/21/2024_11:39:09 PM,24.0
13850.0,2,2.5829,381.3,7/21/2024_11:39:11 PM,24.0
13852.0,2,2.5828,381.3,7/21/2024_11:39:13 PM,24.0
13854.0,2,2.5828,381.3,7/21/2024_11:39:15 PM,24.0
13856.0,2,2.5827,381.3,7/21/2024_11:39:17 PM,24.0
13858.0,2,2.5826,381.3,7/21/2024_11:39:19 PM,24.0
13860.0,2,2.5826,381.3,7/21/2024_11:39:21 PM,24.0
13862.0,2,2.5825,381.3,7/21/2024_11:39:23 PM,24.0
13864.0,2,2.5824,381.3,7/21/2024_11:39:25 PM,24.0
13866.0,2,2.5824,381.3,7/21/2024_11:39:27 PM,24.0
13868.0,2,2.5823,381.3,7/21/2024_11:39:29 PM,24.0
13870.0,2,2.5822,381.3,7/21/2024_11:39:31 PM,24.0
13872.0,2,2.5821,381.3,7/21/2024_11:39:33 PM,24.0
13874.0,2,2.5821,381.3,7/21/2024_11:39:35 PM,24.0
13876.0,2,2.582,381.3,7/21/2024_11:39:37 PM,24.0
13878.0,2,2.582,381.3,7/21/2024_11:39:39 PM,24.0
13880.0,2,2.5819,381.3,7/21/2024_11:39:41 PM,24.0
13882.0,2,2.5818,381.3,7/21/2024_11:39:43 PM,24.0
13884.0,2,2.5818,381.3,7/21/2024_11:39:45 PM,24.0
13886.0,2,2.5817,381.3,7/21/2024_11:39:47 PM,24.0
13888.0,2,2.5816,381.3,7/21/2024_11:39:49 PM,24.0
13890.0,2,2.5816,381.3,7/21/2024_11:39:51 PM,24.0
13892.0,2,2.5815,381.2,7/21/2024_11:39:53 PM,24.0
13894.0,2,2.5814,381.2,7/21/2024_11:39:55 PM,24.0
13896.0,2,2.5814,381.2,7/21/2024_11:39:57 PM,24.0
13898.0,2,2.5813,381.2,7/21/2024_11:39:59 PM,24.0
13900.0,2,2.5812,381.2,7/21/2024_11:40:01 PM,24.0
13902.0,2,2.5812,381.2,7/21/2024_11:40:03 PM,24.0
13904.0,2,2.5811,381.2,7/21/2024_11:40:05 PM,24.0
13906.0,2,2.5811,381.2,7/21/2024_11:40:07 PM,24.0
13908.0,2,2.581,381.2,7/21/2024_11:40:09 PM,24.0
13910.0,2,2.581,381.2,7/21/2024_11:40:11 PM,24.0
13912.0,2,2.5809,381.2,7/21/2024_11:40:13 PM,24.0
13914.0,2,2.5808,381.2,7/21/2024_11:40:15 PM,24.0
13916.0,2,2.5808,381.2,7/21/2024_11:40:17 PM,24.0
13918.0,2,2.5807,381.2,7/21/2024_11:40:19 PM,24.0
13920.0,2,2.5806,381.2,7/21/2024_11:40:21 PM,24.0
13922.0,2,2.5806,381.2,7/21/2024_11:40:23 PM,24.0
13924.0,2,2.5805,381.2,7/21/2024_11:40:25 PM,24.0
13926.0,2,2.5805,381.2,7/21/2024_11:40:27 PM,24.0
13928.0,2,2.5804,381.2,7/21/2024_11:40:29 PM,24.0
13930.0,2,2.5803,381.2,7/21/2024_11:40:31 PM,24.0
13932.0,2,2.5803,381.2,7/21/2024_11:40:33 PM,24.0
13934.0,2,2.5802,381.2,7/21/2024_11:40:35 PM,24.0
13936.0,2,2.5802,381.2,7/21/2024_11:40:37 PM,24.0
13938.0,2,2.5801,381.2,7/21/2024_11:40:39 PM,24.0
13940.0,2,2.58,381.2,7/21/2024_11:40:41 PM,24.0
13942.0,2,2.58,381.2,7/21/2024_11:40:43 PM,24.0
13944.0,2,2.5799,381.2,7/21/2024_11:40:45 PM,24.0
13946.0,2,2.5799,381.2,7/21/2024_11:40:47 PM,24.0
13948.0,2,2.5798,381.2,7/21/2024_11:40:49 PM,24.0
13950.0,2,2.5797,381.2,7/21/2024_11:40:51 PM,24.0
13952.0,2,2.5797,381.2,7/21/2024_11:40:53 PM,24.0
13954.0,2,2.5796,381.2,7/21/2024_11:40:55 PM,24.0
13956.0,2,2.5796,381.1,7/21/2024_11:40:57 PM,24.0
13958.0,2,2.5795,381.1,7/21/2024_11:40:59 PM,24.0
13960.0,2,2.5795,381.1,7/21/2024_11:41:01 PM,24.0
13962.0,2,2.5794,381.1,7/21/2024_11:41:03 PM,24.0
13964.0,2,2.5793,381.1,7/21/2024_11:41:05 PM,24.0
13966.0,2,2.5793,381.1,7/21/2024_11:41:07 PM,24.0
13968.0,2,2.5792,381.1,7/21/2024_11:41:09 PM,24.0
13970.0,2,2.5792,381.1,7/21/2024_11:41:11 PM,24.0
13972.0,2,2.5791,381.1,7/21/2024_11:41:13 PM,24.0
13974.0,2,2.5791,381.1,7/21/2024_11:41:15 PM,24.0
13976.0,2,2.579,381.1,7/21/2024_11:41:17 PM,24.0
13978.0,2,2.5789,381.1,7/21/2024_11:41:19 PM,24.0
13980.0,2,2.5789,381.1,7/21/2024_11:41:21 PM,24.0
13982.0,2,2.5788,381.1,7/21/2024_11:41:23 PM,24.0
13984.0,2,2.5788,381.1,7/21/2024_11:41:25 PM,24.0
13986.0,2,2.5787,381.1,7/21/2024_11:41:27 PM,24.0
13988.0,2,2.5786,381.1,7/21/2024_11:41:29 PM,24.0
13990.0,2,2.5786,381.1,7/21/2024_11:41:31 PM,24.0
13992.0,2,2.5785,381.1,7/21/2024_11:41:33 PM,24.0
13994.0,2,2.5785,381.1,7/21/2024_11:41:35 PM,24.0
13996.0,2,2.5784,381.1,7/21/2024_11:41:37 PM,24.0
13998.0,2,2.5784,381.1,7/21/2024_11:41:39 PM,24.0
14000.0,2,2.5783,381.1,7/21/2024_11:41:41 PM,24.0
14002.0,2,2.5783,381.1,7/21/2024_11:41:43 PM,24.0
14004.0,2,2.5782,381.1,7/21/2024_11:41:45 PM,24.0
14006.0,2,2.5782,381.1,7/21/2024_11:41:47 PM,24.0
14008.0,2,2.5781,381.1,7/21/2024_11:41:49 PM,24.0
14010.0,2,2.5781,381.1,7/21/2024_11:41:51 PM,24.0
14012.0,2,2.578,381.1,7/21/2024_11:41:53 PM,24.0
14014.0,2,2.5779,381.1,7/21/2024_11:41:55 PM,24.0
14016.0,2,2.5779,381.1,7/21/2024_11:41:57 PM,24.0
14018.0,2,2.5778,381.1,7/21/2024_11:41:59 PM,24.0
14020.0,2,2.5778,381.1,7/21/2024_11:42:01 PM,24.0
14022.0,2,2.5777,381.0,7/21/2024_11:42:03 PM,24.0
14024.0,2,2.5777,381.0,7/21/2024_11:42:05 PM,24.0
14026.0,2,2.5776,381.0,7/21/2024_11:42:07 PM,24.0
14028.0,2,2.5776,381.0,7/21/2024_11:42:09 PM,24.0
14030.0,2,2.5775,381.0,7/21/2024_11:42:11 PM,24.0
14032.0,2,2.5775,381.0,7/21/2024_11:42:13 PM,24.0
14034.0,2,2.5774,381.0,7/21/2024_11:42:15 PM,24.0
14036.0,2,2.5774,381.0,7/21/2024_11:42:17 PM,24.0
14038.0,2,2.5773,381.0,7/21/2024_11:42:19 PM,24.0
14040.0,2,2.5772,381.0,7/21/2024_11:42:21 PM,24.0
14042.0,2,2.5772,381.0,7/21/2024_11:42:23 PM,24.0
14044.0,2,2.5771,381.0,7/21/2024_11:42:25 PM,24.0
14046.0,2,2.5771,381.0,7/21/2024_11:42:27 PM,24.0
14048.0,2,2.5771,381.0,7/21/2024_11:42:29 PM,24.0
14050.0,2,2.577,381.0,7/21/2024_11:42:31 PM,24.0
14052.0,2,2.577,381.0,7/21/2024_11:42:33 PM,24.0
14054.0,2,2.5769,381.0,7/21/2024_11:42:35 PM,24.0
14056.0,2,2.5769,381.0,7/21/2024_11:42:37 PM,24.0
14058.0,2,2.5768,381.0,7/21/2024_11:42:39 PM,24.0
14060.0,2,2.5768,381.0,7/21/2024_11:42:41 PM,24.0
14062.0,2,2.5767,381.0,7/21/2024_11:42:43 PM,24.0
14064.0,2,2.5766,381.0,7/21/2024_11:42:45 PM,24.0
14066.0,2,2.5766,381.0,7/21/2024_11:42:47 PM,24.0
14068.0,2,2.5766,381.0,7/21/2024_11:42:49 PM,24.0
14070.0,2,2.5765,381.0,7/21/2024_11:42:51 PM,24.0
14072.0,2,2.5765,381.0,7/21/2024_11:42:53 PM,24.0
14074.0,2,2.5764,381.0,7/21/2024_11:42:55 PM,24.0
14076.0,2,2.5764,381.0,7/21/2024_11:42:57 PM,24.0
14078.0,2,2.5763,381.0,7/21/2024_11:42:59 PM,24.0
14080.0,2,2.5763,381.0,7/21/2024_11:43:01 PM,24.0
14082.0,2,2.5762,381.0,7/21/2024_11:43:03 PM,24.0
14084.0,2,2.5762,380.9,7/21/2024_11:43:05 PM,24.0
14086.0,2,2.5762,380.9,7/21/2024_11:43:07 PM,24.0
14088.0,2,2.5761,380.9,7/21/2024_11:43:09 PM,24.0
14090.0,2,2.5761,380.9,7/21/2024_11:43:11 PM,24.0
14092.0,2,2.576,380.9,7/21/2024_11:43:13 PM,24.0
14094.0,2,2.576,380.9,7/21/2024_11:43:15 PM,24.0
14096.0,2,2.576,380.9,7/21/2024_11:43:17 PM,24.0
14098.0,2,2.5759,380.9,7/21/2024_11:43:19 PM,24.0
14100.0,2,2.5758,380.9,7/21/2024_11:43:21 PM,24.0
14102.0,2,2.5758,380.9,7/21/2024_11:43:23 PM,24.0
14104.0,2,2.5758,380.9,7/21/2024_11:43:25 PM,24.0
14106.0,2,2.5757,380.9,7/21/2024_11:43:27 PM,24.0
14108.0,2,2.5757,380.9,7/21/2024_11:43:29 PM,24.0
14110.0,2,2.5756,380.9,7/21/2024_11:43:31 PM,24.0
14112.0,2,2.5756,380.9,7/21/2024_11:43:33 PM,24.0
14114.0,2,2.5755,380.9,7/21/2024_11:43:35 PM,24.0
14116.0,2,2.5755,380.9,7/21/2024_11:43:37 PM,24.0
14118.0,2,2.5755,380.9,7/21/2024_11:43:39 PM,24.0
14120.0,2,2.5754,380.9,7/21/2024_11:43:41 PM,24.0
14122.0,2,2.5754,380.9,7/21/2024_11:43:43 PM,24.0
14124.0,2,2.5753,380.9,7/21/2024_11:43:45 PM,24.0
14126.0,2,2.5753,380.9,7/21/2024_11:43:47 PM,24.0
14128.0,2,2.5753,380.8,7/21/2024_11:43:49 PM,24.0
14130.0,2,2.5752,380.8,7/21/2024_11:43:51 PM,24.0
14132.0,2,2.5752,380.8,7/21/2024_11:43:53 PM,24.0
14134.0,2,2.5751,380.8,7/21/2024_11:43:55 PM,24.0
14136.0,2,2.5751,380.8,7/21/2024_11:43:57 PM,24.0
14138.0,2,2.575,380.8,7/21/2024_11:43:59 PM,24.0
14140.0,2,2.575,380.8,7/21/2024_11:44:01 PM,24.0
14142.0,2,2.5749,380.8,7/21/2024_11:44:03 PM,24.0
14144.0,2,2.5749,380.8,7/21/2024_11:44:05 PM,24.0
14146.0,2,2.5748,380.8,7/21/2024_11:44:07 PM,24.0
14148.0,2,2.5748,380.8,7/21/2024_11:44:09 PM,24.0
14150.0,2,2.5747,380.8,7/21/2024_11:44:11 PM,24.0
14152.0,2,2.5747,380.8,7/21/2024_11:44:13 PM,24.0
14154.0,2,2.5747,380.8,7/21/2024_11:44:15 PM,24.0
14156.0,2,2.5746,380.8,7/21/2024_11:44:17 PM,24.0
14158.0,2,2.5746,380.8,7/21/2024_11:44:19 PM,24.0
14160.0,2,2.5745,380.8,7/21/2024_11:44:21 PM,24.0
14162.0,2,2.5745,380.8,7/21/2024_11:44:23 PM,24.0
14164.0,2,2.5745,380.8,7/21/2024_11:44:25 PM,24.0
14166.0,2,2.5744,380.8,7/21/2024_11:44:27 PM,24.0
14168.0,2,2.5744,380.8,7/21/2024_11:44:29 PM,24.0
14170.0,2,2.5743,380.8,7/21/2024_11:44:31 PM,24.0
14172.0,2,2.5743,380.8,7/21/2024_11:44:33 PM,24.0
